set,cardnumber,name,title,unique,card type,aspects,cost,traits,ability text,leader unit ability text,arena,power,hp,rarity,artist,previewdate,preview source,preview link,cardid,invisiblepower,invisiblehp,invisibledamage,invisibledraw,keyword_1,keyword_1_conditional,keyword_2,keyword_2_conditional,keyword_3,keyword_3_conditional,Makes_Droids,Makes_Clones,Makes_Ties,Heals,Ramps,Makes_X_Wings,Indirect
SHD,68,Public Enemy,NULL,FALSE,Upgrade,Vigilance,0,"Bounty,Condition","{p}Attached unit gains: “{bounty} — Give a Shield token to a unit.” {i}(When this unit is defeated or captured, its opponent collects its bounty.){/i}{/p}",NULL,NULL,0,0,1,Denis Medri,2024-05-15,FFG,https://starwarsunlimited.com/,364,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,69,Foundling,NULL,FALSE,Upgrade,Vigilance,1,Mandalorian,{p}Attached unit gains the {mandalorian} trait.{/p},NULL,NULL,0,0,1,Kevin Libranda,2024-05-15,FFG,https://starwarsunlimited.com/,360,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,70,Resilient,NULL,FALSE,Upgrade,Vigilance,1,Innate,NULL,NULL,NULL,0,0,5,Joshua Carson,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,71,Top Target,NULL,FALSE,Upgrade,Vigilance,1,"Bounty,Condition","{p}Attached unit gains: “{bounty} — Heal 4 damage from a unit or base. If this unit is unique, heal 6 damage instead.” {i}(When this unit is defeated or captured, its opponent collects its bounty.){/i}{/p}",NULL,NULL,0,0,2,Axel Hutt,2024-05-08,FFG,https://starwarsunlimited.com/articles/shadowy-insights-danny-schaefer,322,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,72,Imprisoned,NULL,FALSE,Upgrade,Vigilance,2,"Condition,Law","{p}Attach to a non-leader unit.{/p}

{p}Attached unit loses its current abilities and can't gain abilities.{/p}",NULL,NULL,0,0,3,Kyle Petchock,NULL,,,512,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,73,Mandalorian Armor,NULL,FALSE,Upgrade,Vigilance,2,"Item,Armor","{p}Attach to a non-{vehicle} unit.{/p}

{p}{b}When Played:{/b} If attached unit is a {mandalorian}, give a Shield token to it.{/p}",NULL,NULL,0,0,3,Christian Papazoglakis,2024-05-15,FFG,https://starwarsunlimited.com/,361,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,74,Vambrace Grappleshot,NULL,FALSE,Upgrade,Vigilance,2,"Item,Armor,Weapon","{p}Attach to a non-{vehicle} unit.{/p}

{p}Attached unit gains: “{b}On Attack:{/b} Exhaust the defender.”{/p}",NULL,NULL,0,0,1,Arthur Mougne,2024-05-15,FFG,https://starwarsunlimited.com/,347,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,75,Covert Strength,NULL,FALSE,Event,Vigilance,1,Tactic,"{p}Heal 2 damage from a unit and give an Experience token to it.{/p}

{p}{b}{smuggle} [{R3} {Vigilance}]{/b} {smuggle-reminder}{/p}",NULL,NULL,NULL,NULL,1,Eslam Aboshady,2024-05-30,FFG,https://starwarsunlimited.com/cards?searchTerm=covert&cid=8645125292,406,0,0,0,0,Smuggle,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,76,Unexpected Escape,NULL,FALSE,Event,Vigilance,1,Trick,{p}Exhaust a unit. You may rescue a captured card guarded by that unit.{/p},NULL,NULL,NULL,NULL,2,Alex Chen,2024-04-17,FFG Stream,https://www.youtube.com/watch?v=GsnbrOspTJE,280,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,77,Evidence of the Crime,NULL,FALSE,Event,Vigilance,3,Trick,{p}Take control of an upgrade that costs 3 or less and attach it to an eligible unit of your choice.{/p},NULL,NULL,NULL,NULL,3,Axel Hutt,2024-06-20,TCG Cast,https://x.com/TCG__Cast/status/1803752155326583067,478,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,78,Fell the Dragon,NULL,FALSE,Event,Vigilance,4,Tactic,Defeat a non-leader unit with {power:5} or more power.,NULL,NULL,NULL,NULL,2,Ario Murti,2024-05-15,FFG,https://starwarsunlimited.com/,365,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,79,Rival's Fall,NULL,FALSE,Event,Vigilance,6,Tactic,{p}Defeat a unit.{/p},NULL,NULL,NULL,NULL,1,David Nash,2024-05-29,FFG,https://starwarsunlimited.com/articles/sparks-and-shadows,397,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,80,Salacious Crumb,Obnoxious Pet,TRUE,Unit,"Command,Villainy",1,"Underworld,Creature","{p}{b}When Played:{/b} Heal 1 damage from your base.{/p}

{p}{b}Action [{T}, return this unit to his owner's hand]:{/b} Deal 1 damage to a ground unit.{/p}",NULL,0,1,3,2,Aitor Prieto,2024-06-20,FFG,https://x.com/UnlimitedFFG/status/1803865496334270506,488,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,1,,,
SHD,81,General Tagge,Concerned Commander,TRUE,Unit,"Command,Villainy",2,"Imperial,Official",{p}{b}When Played:{/b} Give an Experience token to each of up to 3 {trooper} units.{/p},NULL,0,2,2,5,Eric Hibbeler,NULL,,,131,2,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,82,Outland TIE Vanguard,NULL,FALSE,Unit,"Command,Villainy",2,"Imperial,Vehicle,Fighter",{p}{b}When Played:{/b} You may give an experience token to another unit that costs 3 or less.{/p},NULL,1,2,1,1,Francois Cannels,2024-05-15,FFG,https://starwarsunlimited.com/,348,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,83,Seasoned Shoretrooper,NULL,FALSE,Unit,"Command,Villainy",2,"Imperial,Trooper","{p}While you control 6 or more resources, this unit gets {powerplus:2}/{hpplus:0}.{/p}",NULL,0,2,3,5,Milos Slaykovic,NULL,,,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,84,Phase-III Dark Trooper,NULL,FALSE,Unit,"Command,Villainy",3,"Imperial,Droid,Trooper","{p-keyword-border-shaded}{sentinel} {i}(Units in this arena can't attack your non-Sentinel units or your base.){/i}{/p}

{p}{b}When combat damage is dealt to this unit:{/b} Give an experience token to this unit {i}(if it survives the damage){/i}.{/p}",NULL,0,3,3,5,Marc Escachx,2024-04-03,FFG,https://starwarsunlimited.com/articles/shadows-of-the-galaxy,270,1,1,0,0,Sentinel,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,85,Superlaser Technician,NULL,FALSE,Unit,"Command,Villainy",3,Imperial,{p}{strong}When Defeated:{/strong} You may put this unit into play as a resource and ready it.{/p},NULL,0,2,1,5,Denis Medri,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,1,,
SHD,86,Warbird Stowaway,NULL,FALSE,Unit,"Command,Villainy",3,Underworld,"{p}While you have the initiative, this unit get {powerplus:2}/{hpplus:0}.{/p}

{p}{b}{smuggle} [{R4}{Command}{Villainy}]{/b} {smuggle-reminder}{/p}",NULL,0,2,3,1,Omercan Cirit,2024-05-17,Rolling Dice & Taking Names,https://www.youtube.com/watch?v=Wuih8e4BqD0,372,1,0,0,0,Smuggle,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,87,Crosshair,Following Orders,TRUE,Unit,"Command,Villainy",4,"Imperial,Clone,Trooper","{p}{b}Action [{R2}]:{/b} This unit gets {powerplus:1}/{hpplus:0} for this phase.{/p}

{p}{b}Action [{T}]:{/b} This unit deals damage equal to his power to an enemy ground unit.{/p}",NULL,0,2,6,2,Mickael Balloul,2024-04-17,FFG,https://twitter.com/UnlimitedFFG/status/1780634891710771616,278,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,88,Ephant Mon,Head of Security,TRUE,Unit,"Command,Villainy",5,Underworld,{p}{b}On Attack:{/b} Choose an enemy non-leader unit that attacked your base this phase. A friendly unit in the same arena captures that unit. {capture-reminder}{/p},NULL,0,4,6,3,Joshua Carson,2024-06-18,FFG,https://www.instagram.com/p/C8XjV3BN2zm/,469,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,89,Pirate Battle Tank,NULL,FALSE,Unit,"Command,Villainy",6,"Underworld,Vehicle,Tank","{p-keyword-border-shaded}{sentinel} {i}(Units in this arena can't attack your non-Sentinel or your base.){/i}{/p}

{p}{b}{keyword}Smuggle{/keyword} [{R7}{Command}{Villainy}]{/b} {i}(If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.){/i}{/p}",NULL,0,4,6,1,Jake Parker,2024-05-01,FFG Stream,https://www.youtube.com/watch?v=xM6uvCuFY1Q,303,0,0,0,0,Smuggle,FALSE,Sentinel,FALSE,NULL,NULL,,,,,,,
SHD,90,Maul,Shadow Collective Visionary,TRUE,Unit,"Command,Villainy",7,"Force,Underworld","{p}{ambush}{keyword},{/keyword} {overwhelm}{/p}

{p}{b}On Attack:{/b} You may choose another friendly Underworld unit. If you do, all combat damage that would be dealt to this unit during this attack is dealt to the chosen unit instead.{/p}",NULL,0,7,6,3,Amad Mir,2024-05-31,FFG,https://www.instagram.com/p/C7oxqLXsSHl/,409,0,0,0,0,Ambush,FALSE,Overwhelm,FALSE,NULL,NULL,,,,,,,
SHD,91,Jabba's Rancor,Pateesa,TRUE,Unit,"Command,Villainy",8,"Underworld,Creature","{p}If you control Jabba the Hutt {i}(as a leader or unit){/i}, this unit costs {R1} less to play.{/p}

{p}{b}When Played/On Attack:{/b} Deal 3 damage to another friendly ground unit and 3 damage to an enemy ground unit.{/p}",NULL,0,9,9,2,Leonardo Giammichele,2024-06-20,Unplayables,https://www.youtube.com/watch?v=87KukiCiSuo,483,0,0,3,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,92,Finalizer,Might of the First Order,TRUE,Unit,"Command,Villainy",11,"First Order,Vehicle,Capital Ship","{p}{overwhelm}{/p}

{p}{b}When Played:{/b} Choose any number of friendly units. Each of those units captures an enemy non-leader unit in the same arena.{/p}",NULL,1,11,11,4,Francois Cannels,2024-05-20,FFG,https://www.instagram.com/p/C7Mc1pgIBg-/,373,0,0,0,0,Overwhelm,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,93,Remnant Reserves,NULL,FALSE,Event,"Command,Villainy",4,Supply,"{p}Search the top 5 cards of your deck for up to 3 units, reveal them, and draw them. {i}(Put the other cards on the bottom of your deck in a random order.){/i}{/p}",NULL,NULL,NULL,NULL,2,James Daly,2024-05-15,FFG,https://starwarsunlimited.com/,349,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,94,Palpatine's Return,NULL,FALSE,Event,"Command,Villainy",6,"Force,Plan","{p}Play a unit from your discard pile. It costs {R6} less. If it's a {force} unit, it costs {R8} less instead.{/p}",NULL,NULL,NULL,NULL,3,Lenka Šimečková,2024-05-20,RybackStun,https://www.youtube.com/watch?v=Q24elp4d5BE,375,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,95,Clone Deserter,NULL,FALSE,Unit,"Command,Heroism",1,"Fringe,Clone","{p}{restore:1} {i}(When this unit attacks, heal 1 damage from your base.){/i}{/p}

{p}{keyword}Bounty{/keyword} - Draw a card. {i}(When this unit is defeated or captured, your opponent collects its bounty.){/i}{/p}",NULL,0,2,3,1,Markus Lenz,2024-05-01,FFG Stream,https://www.youtube.com/watch?v=xM6uvCuFY1Q,298,0,0,0,0,Bounty,FALSE,Restore,FALSE,NULL,NULL,,,,,,,
SHD,96,Maz Kanata,Pirate Queen,TRUE,Unit,"Command,Heroism",1,Underworld,{p}{b}When you play another unit:{/b} Give an Experience token to this unit.{/p},NULL,0,1,1,3,Marc Escachx,2024-06-10,FFG,https://www.instagram.com/p/C8ChjKvsnyq/,434,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,97,Freetown Backup,NULL,FALSE,Unit,"Command,Heroism",2,Fringe,"{p}{b}On Attack:{/b} Give another friendly unit {powerplus:2}/{hpplus:2} for this phase.{/p}

{p}{b}{smuggle} [{R4}{Command}{Heroism}]{/b} {smuggle-reminder}{/p}",NULL,0,1,4,2,Kevin Libranda,2024-05-09,El Valle del Jedi,https://www.youtube.com/watch?v=gNynJJcflbo,332,0,0,0,0,Smuggle,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,98,Sundari Peacekeeper,NULL,FALSE,Unit,"Command,Heroism",3,"Mandalorian,Trooper","{p}{raid:2} {i}(This unit gets +2/+0 while attacking.){/i}{/p}

{p}{restore:2} {i}(When this unit attacks, heal 2 damage from your base.){/i}{/p}",NULL,0,1,5,2,Erik Ly,2024-05-08,FFG,https://starwarsunlimited.com/articles/shadowy-insights-danny-schaefer,320,0,0,0,0,Raid,FALSE,Restore,FALSE,NULL,NULL,,,,,,,
SHD,99,Echo,Restored,TRUE,Unit,"Command,Heroism",4,"Fringe,Clone","{p}{restore:2}{/p}

{p}{b}When Played:{/b} You may discard a card from your hand. Give 2 Experience tokens to a unit in play with the same name as the discarded card.{/p}",NULL,0,4,4,2,Amad Mir,2024-05-02,Roll On Gaming,https://www.youtube.com/watch?v=RE99vCG0AJY,312,0,0,0,0,Restore,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,100,Modded Cohort,NULL,FALSE,Unit,"Command,Heroism",4,Underworld,"{p}{ambush} {ambush-reminder}{/p}

{p}{raid:2} {i}(This unit gets +2/+0 while attacking){/i}{/p}",NULL,0,2,4,1,Mickael Balloul,2024-05-10,Hannonz,https://www.youtube.com/watch?v=PXl3_qUmHw0,334,0,0,0,0,Ambush,FALSE,Raid,FALSE,NULL,NULL,,,,,,,
SHD,101,Adelphi Patrol Wing,NULL,FALSE,Unit,"Command,Heroism",5,"New Republic,Vehicle,Fighter","{p}{b}When Played:{/b} You may attack with a unit. If you have the initiative, it gains {powerplus:2}/{hpplus:0} for this attack.{/p}",NULL,1,4,6,1,Francois Cannels,2024-05-23,Golden Dice Podcast,https://www.youtube.com/watch?v=0t3WAmM4644,386,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,102,The Marauder,Shuttling the Bad Batch,TRUE,Unit,"Command,Heroism",5,"Fringe,Vehicle,Transport","{p}{ambush}{/p}

{p}{b}When Played:{/b} Choose a card in your discard pile. Put it into play as a resource if it shares a name with a unit you control.{/p}",NULL,1,4,5,3,Christian Papazoglakis,2024-05-29,The Hobbyist Novice,https://www.youtube.com/watch?v=3usgUsDTX-A,402,0,0,0,0,Ambush,FALSE,NULL,NULL,NULL,NULL,,,,,0.5,,
SHD,103,General Rieekan,Defensive Strategist,TRUE,Unit,"Command,Heroism",6,"Rebel,Official","{p}{b}When Played/On Attack:{/b} Choose a friendly unit. If it has {sentinel}, give an Experience token to it. Otherwise, it gains {sentinel} for this phase.{/p}",NULL,0,5,7,3,Tomas Oleksak,2024-06-17,The Alliance Dispatch,https://www.youtube.com/watch?v=BkGKsYbXtFg,462,0.5,0.5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,104,Inspiring Mentor,NULL,FALSE,Upgrade,"Command,Heroism",2,Innate,"{p}Attach to a non-{vehicle} unit.{/p}

{p}Attached unit gains, ""{b}On Attack/When Defeated:{/b} Give an Experience token to another friendly unit.""{/p}",NULL,NULL,0,0,3,Sandra Chlewińska,2024-06-12,SWU Holocron,https://www.swuholocron.com/wiki/We%27ve_Got_Spoilers!,444,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,105,Spark of Hope,NULL,FALSE,Event,"Command,Heroism",2,Innate,"{p}Choose a unit in your discard pile. If it was defeated this phase, put it into play as a resource.{/p}",NULL,NULL,NULL,NULL,2,Axel Hutt,2024-06-10,wooooo,https://www.youtube.com/watch?v=n8frenR4PIE,435,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,106,Rule with Respect,NULL,FALSE,Event,"Command,Heroism",4,Plan,{p}A friendly unit captures each enemy non-leader unit that attacked your base this phase.{/p},NULL,NULL,NULL,NULL,4,Amad Mir,2024-05-30,FFG,https://starwarsunlimited.com/cards?searchTerm=respect&cid=8080818347,404,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,107,Enterprising Lackeys,NULL,FALSE,Unit,"Command,Command",4,Underworld,"{p}{b}When Defeated:{/b} You may defeat a friendly resource. If you do, put this unit into play as a resource.{/p}

{p}{b}Smuggle [{R6}{Command}{Command}]{/b}{/p}",NULL,0,5,5,3,Amad Mir,2024-06-19,Roll for Crit,https://www.youtube.com/watch?v=CSLI_Pgsz48,472,0,0,0,0,Smuggle,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,108,Enforced Loyalty,NULL,FALSE,Event,"Command,Command",2,Law,"{p}Defeat a friendly unit. If you do, draw 2 cards.{/p}",NULL,NULL,NULL,NULL,2,Ario Murti,2024-06-21,,,510,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,109,Endless Legions,NULL,FALSE,Event,"Command,Command",14,Supply,{p}Reveal any number of resources you control. Play each unit revealed this way for free {i}(one at a time){/i}.{/p},NULL,NULL,NULL,NULL,4,Amad Mir,2024-06-05,FFG,https://www.instagram.com/reel/C72L3DyttNw/,426,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,110,Warzone Lieutenant,NULL,FALSE,Unit,Command,1,Trooper,NULL,NULL,0,2,2,1,Amad Mir,2024-05-15,FFG,https://starwarsunlimited.com/,350,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,111,Collections Starhopper,NULL,FALSE,Unit,Command,2,"Underworld,Vehicle,Fighter",{p}{b}Smuggle [R3}{Command}]{/b} {smuggle-reminder}{/p},NULL,1,2,2,1,Mark Zhang,2024-06-17,The Alliance Dispatch,https://www.youtube.com/watch?v=BkGKsYbXtFg,461,0,0,0,0,Smuggle,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,112,Gamorrean Retainer,NULL,FALSE,Unit,Command,2,Underworld,"{p-keyword-border}While you control another {Command} unit, this unit gains {sentinel}. {sentinel-reminder}{/p}",NULL,0,3,2,1,Omercan Cirit,NULL,,,496,0,0,0,0,Sentinel,TRUE,NULL,NULL,NULL,NULL,,,,,,,
SHD,113,Privateer Crew,NULL,FALSE,Unit,Command,2,Underworld,"{p}{b}{keyword}Smuggle{/keyword} [{R6} {Command}]{/b} {i}(If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.){/i}{/p}

{p}{b}When played using {keyword}Smuggle{/keyword}:{/b} Give 3 Experience tokens to this unit.{/p}",NULL,0,2,2,2,Denis Medri,2024-04-17,FFG Stream,https://www.youtube.com/watch?v=GsnbrOspTJE,282,1,1,0,0,Smuggle,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,114,Scanning Officer,NULL,FALSE,Unit,Command,2,"Imperial,Official","{p}{b}When Played:{/b} Reveal 3 enemy resources. Defeat each resource with the {smuggle} keyword revealed this way. For each resource defeated this way, its controller puts the top card of their deck into play as a resource.{/p}",NULL,0,2,3,2,David Buisan,2024-05-16,TowerNumberNine,https://www.youtube.com/watch?v=8N9Wglzlgyg,368,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,115,Cobb Vanth,The Marshal,TRUE,Unit,Command,3,"Fringe,Official","{p}{b}When Defeated:{/b} Search the top 10 cards of your deck for a unit that costs 2 or less and discard it. For this phase, you may play that card from your discard pile for free.{/p}",NULL,0,3,2,3,Ario Murti,2024-05-31,Wossy Plays,https://www.youtube.com/watch?v=e3eUCT8Wwhs,412,2,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,116,Outlaw Corona,NULL,FALSE,Unit,Command,3,"Underworld,Vehicle,Capital Ship",{p}{bounty} - Put the top card of your deck into play as a resource. {bounty-reminder}{/p},NULL,1,3,5,1,Sebastián Guidobono,2024-06-03,Echo Base Gaming,https://www.youtube.com/watch?v=JxdAxDUmDgQ,415,0,0,0,0,Bounty,FALSE,NULL,NULL,NULL,NULL,,,,,-1,,
SHD,117,Reputable Hunter,NULL,FALSE,Unit,Command,3,Bounty Hunter,"{p}If an enemy unit has a {keyword}Bounty{/keyword}, this unit costs {R1} less to play.{/p}",NULL,0,3,4,1,Ash Pierce,2024-05-01,FFG Stream,https://www.youtube.com/watch?v=xM6uvCuFY1Q,300,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,118,Kihraxz Heavy Fighter,NULL,FALSE,Unit,Command,4,"Vehicle,Fighter","{p}{overwhelm} {overwhelm-reminder}{/p}

{p}{b}On Attack:{/b} You may exhaust another friendly unit. If you do, this unit gets {powerplus:3}/{hpplus:0} for this attack.{/p}",NULL,1,3,3,2,Fernando Correa,2024-05-15,FFG,https://starwarsunlimited.com/,351,0,0,0,0,Overwhelm,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,119,Weequay Pirate Gang,NULL,FALSE,Unit,Command,4,Underworld,"{p}{ambush} {i}(When you play this unit, it may ready and attack an enemy unit.){/i}{/p}

{p}{b}{smuggle} [{R5}{Command}]{/b} {smuggle-reminder}{/p}",NULL,0,3,3,1,Eslam Aboshady,NULL,,,507,0,0,0,0,Ambush,FALSE,Smuggle,FALSE,NULL,NULL,,,,,,,
SHD,120,Discerning Veteran,NULL,FALSE,Unit,Command,5,Bounty Hunter,{p}{b}When Played:{/b} This unit captures an enemy non-leader ground unit. {i}(Put the captured card facedown under this unit until this unit leaves play.){/i}{/p},NULL,0,3,4,1,Leonardo Giammichele,2024-05-15,FFG,https://starwarsunlimited.com/,352,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,121,Mercenary Company,NULL,FALSE,Unit,Command,6,"Underworld,Trooper","{p}{ambush} {i}(After you play this unit, it may ready and attack an enemy unit.){/i}{/p}

{p}{overwhelm} {i}(When attacking an enemy unit, deal excess damage to the opponent's base.){/i}{/p}",NULL,0,5,5,1,Elena Skitalets,NULL,,,210,0,0,0,0,Ambush,FALSE,Overwhelm,FALSE,NULL,NULL,,,,,,,
SHD,122,Arquitens Assault Cruiser,NULL,FALSE,Unit,Command,8,"Vehicle,Capital Ship","{p}{ambush}{/p}

{p}{b}When this unit attacks and defeats a non-leader unit:{/b} Put the defeated unit into play as a resource under your control.{/p}",NULL,1,7,8,3,French Carlomagno,2024-06-19,Les Cartes sur Table,https://www.youtube.com/watch?v=2fRHog9sNmI,474,0,0,0,0,Ambush,FALSE,NULL,NULL,NULL,NULL,,,,,1,,
SHD,123,Bounty Hunter's Quarry,NULL,FALSE,Upgrade,Command,1,"Bounty,Condition","{p}Attached unit gains: “{bounty} — Search the top 5 cards of your deck, or 10 cards instead if this unit is unique, for a unit that costs 3 or less and play it for free.” {i}(Put the other cards on the bottom of your deck in a random order.){/i}{/p}",NULL,NULL,0,0,2,Ignacio Bazan Lazcano,2024-05-30,FFG,https://starwarsunlimited.com/cards?searchTerm=quarry&cid=9642863632,405,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,124,Legal Authority,NULL,FALSE,Upgrade,Command,2,Law,"{p}Attach to a friendly unit.{/p}

{p}{b}When Played:{/b} Attached unit captures an enemy non-leader unit with less power than it. {i}(Put the captured card facedown under attached unit until attached unit leaves play.){/i}{/p}",NULL,NULL,0,0,3,Christian Papazoglakis,2024-05-15,FFG,https://starwarsunlimited.com/,353,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,125,Price on Your Head,NULL,FALSE,Upgrade,Command,2,"Bounty,Condition","{p}Attached unit gains: ""{bounty} - Put the top card of your deck into play as a resource."" {bounty-reminder}{/p}",NULL,NULL,0,0,1,Ario Murti,2024-05-08,FFG Stream,https://www.youtube.com/watch?v=2VY7Mr6itNk,325,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,126,The Darksaber,NULL,TRUE,Upgrade,Command,4,"Mandalorian,Item,Weapon","{p}Attach to a non-{vehicle} unit.{/p}
{p}While playing this upgrade on a {mandalorian} unit, ignore its aspect penalty.{/p}
{p}Attached unit gains, ""{b}On Attack:{/b} Give an Experience token to each other friendly {mandalorian} unit.""{/p}",NULL,NULL,0,0,4,Axel Hutt,2024-06-05,FFG Stream,https://www.youtube.com/live/Iq6ATDmx3rE,425,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,127,Commission,NULL,FALSE,Event,Command,1,Supply,"{p}Search the top 10 cards of your deck for a {bounty hunter}, {item}, or {transport} card, reveal it, and draw it. {i}(Put the other cards on the bottom of your deck in a random order.){/i}{/p}

{p}{b}{smuggle} [{R3}{Command}]{/b}{/p}",NULL,NULL,NULL,NULL,2,Amad Mir,NULL,,,500,0,0,0,0,Smuggle,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,128,Outflank,NULL,FALSE,Event,Command,1,Tactic,{p}Attack with two units {i}(one at a time){/i}.{/p},NULL,NULL,NULL,NULL,1,Kyle Petchock,2024-05-15,FFG,https://starwarsunlimited.com/,354,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,129,Timely Intervention,NULL,FALSE,Event,Command,1,Tactic,"{p}Play a unit from your hand. Give it {ambush} for this phase. {i}(When you play it, it may ready and attack an enemy unit.){/i}{/p}

{p}{b}{keyword}Smuggle{/keyword} [{R2} {Command}]{/b} {i}(If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.){/i}{/p}",NULL,NULL,NULL,NULL,1,Denis Medri,2024-04-17,FFG Stream,https://www.youtube.com/watch?v=GsnbrOspTJE,283,0,0,0,0,Smuggle,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,130,Moment of Glory,NULL,FALSE,Event,Command,3,Tactic,{p}Give a unit {powerplus:4}/{hpplus:4} for this phase.{/p},NULL,NULL,4,4,1,Jake Parker,2024-05-15,FFG,https://starwarsunlimited.com/,355,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,131,Take Captive,NULL,FALSE,Event,Command,3,Tactic,{p}A friendly unit captures an enemy non-leader unit in the same arena. {i}(Put the captured card facedown under that unit until that unit leaves play.){/i}{/p},NULL,NULL,NULL,NULL,1,Guillaume Ospital,2024-05-01,FFG Stream,https://www.youtube.com/watch?v=xM6uvCuFY1Q,301,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,132,Choose Sides,NULL,FALSE,Event,Command,7,Plan,{p}Choose a friendly non-leader unit and an enemy non-leader unit. Exchange control of those units.{/p},NULL,NULL,NULL,NULL,3,French Carlomagno,2024-05-29,The Hobbyist Novice,https://www.youtube.com/watch?v=3usgUsDTX-A,401,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,133,Dengar,The Demolisher,TRUE,Unit,"Aggression,Villainy",1,"Underworld,Bounty Hunter",{p}{b}When you play an upgrade on a unit:{/b} You may deal 1 damage to that unit.{/p},NULL,0,2,2,2,Stefano Landini,2024-05-08,Jodo Cast,https://www.youtube.com/watch?v=qqwJZUeC08o,324,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
