set,cardnumber,name,title,unique,card type,aspects,cost,traits,ability text,leader unit ability text,arena,power,hp,rarity,artist,previewdate,preview source,preview link,cardid,invisiblepower,invisiblehp,invisibledamage,invisibledraw,keyword_1,keyword_1_conditional,keyword_2,keyword_2_conditional,keyword_3,keyword_3_conditional,Makes_Droids,Makes_Clones,Makes_Ties,Heals,Ramps,Makes_X_Wings,Indirect
TWI,216,Fives,In Search of Truth,TRUE,Unit,,5,"Republic,Clone,Trooper","{p}{saboteur}{/p}

{p}{b}When you play an event:{/b} You may put a Clone unit from your discard pile on the bottom of your deck. If you do, draw card.{/p}",NULL,0,5,5,3,Ario Murti,2024-10-14,,,691,0,0,,0.5,Saboteur,FALSE,NULL,NULL,NULL,NULL,,,,,,,
TWI,217,Tri-Droid Suppressor,NULL,FALSE,Unit,,7,"Separatist,Droid,Vehicle,Walker","{p}{exploit:2} {i}(While playing this card, defeat up to 2 units you control. This card costs {R2} less for each unit defeated this way.){/i}{/p}

{p}{b}When Played:{/b} Exhaust an enemy ground unit.{/p}",NULL,0,4,7,1,Andre Mealha,2024-10-02,,,651,0,0,,0,Exploit,FALSE,NULL,NULL,NULL,NULL,,,,,,,
TWI,218,Droid Cohort,NULL,FALSE,Upgrade,,1,Supply,"{p}Attached unit gains, ""{b}When Defeated:{/b} Create a Battle Droid token.""{/p}",NULL,NULL,0,0,1,Johnny Morrow,2024-09-27,,,637,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,219,On Top of Things,NULL,FALSE,Upgrade,,2,Trick,{p}{b}When Played:{/b} Attached unit can't be attacked this phase {i}(unless it has Sentinel){/i}.{/p},NULL,NULL,0,0,2,Sandra Chlewińska,2024-09-11,,,593,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,220,Shadowed Intentions,NULL,FALSE,Upgrade,,3,Innate,"{p}Attached unit gains: ""This unit can't be captured, defeated, or returned to its owner's hand by enemy card abilities.""{/p}",NULL,NULL,0,0,3,Reno,2024-10-17,,,709,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,221,In Pursuit,NULL,FALSE,Event,,0,Tactic,"{p}Exhaust a friendly unit. If you do, exhaust an enemy unit.{/p}",NULL,NULL,NULL,NULL,1,Liana Anatolevich,2024-10-09,,,674,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,222,Political Pressure,NULL,FALSE,Event,,1,Plan,"{p}Choose an opponent. They may discard a random card from their hand. If they don't, create 2 Battle Droid tokens.{/p}",NULL,NULL,NULL,NULL,1,Aitor Prieto,2024-10-02,,,648,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,223,Unmasking the Conspiracy,NULL,FALSE,Event,,1,Gambit,"{p}Discard a card from your hand. If you do, look at an opponent's hand and discard a card from it.{/p}",NULL,NULL,NULL,NULL,3,Sebastián Guidobono,2024-10-19,,,715,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,224,Breaking In,NULL,FALSE,Event,,2,Tactic,{p}Attack with a unit. It gets {powerplus:2}/{hpplus:0} and gains {saboteur} for this attack. {saboteur-reminder}{/p},NULL,NULL,NULL,NULL,1,David Nash,2024-10-22,,,739,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,225,Now There Are Two of Them,NULL,FALSE,Event,,3,Trick,"{p}If you control exactly one unit, play a non-{vehicle} unit from your hand that shares a {trait}Trait{/trait} with the unit you control. It costs {R5} less.{/p}",NULL,NULL,NULL,NULL,4,Ario Murti,2024-09-26,,,635,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,226,Waylay,NULL,FALSE,Event,,3,Trick,{p}Return a non-leader unit to its owner's hand.{/p},NULL,NULL,NULL,NULL,5,Axel Hutt,NULL,,,53,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,227,Prisoner of War,NULL,FALSE,Event,,4,Tactic,"{p}A friendly unit captures an enemy non-leader, non-Vehicle unit. If the enemy unit costs less than the friendly unit, create 2 Battle Droid tokens. {i}(Put the captured card facedown under the friendly unit until that unit leaves play.){/i}{/p}",NULL,NULL,NULL,NULL,2,Amad Mir,2024-08-14,,,537,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,228,Droid Starfighter,NULL,FALSE,Unit,,1,"Separatist,Droid,Vehicle,Fighter",{p}{saboteur} {saboteur-reminder}{/p},NULL,1,1,2,1,Andre Mealha,2024-10-09,,,675,0,0,,0,Saboteur,FALSE,NULL,NULL,NULL,NULL,,,,,,,
TWI,229,Battle Droid Escort,NULL,FALSE,Unit,,3,"Separatist,Droid,Trooper",{p}{b}When Played/When Defeated:{/b} Create a Battle Droid token.{/p},NULL,0,1,1,5,Eslam Aboshady,2024-08-01,,,534,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,230,Super Battle Droid,NULL,FALSE,Unit,,3,"Separatist,Droid,Trooper",NULL,NULL,0,4,3,1,Eslam Aboshady,2024-10-09,,,676,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,231,Dwarf Spider Droid,NULL,FALSE,Unit,,4,"Separatist,Droid",{p}{grit} {grit-reminder}{/p},NULL,0,3,4,1,French Carlomagno,2024-10-22,,,728,0,0,,0,Grit,FALSE,NULL,NULL,NULL,NULL,,,,,,,
TWI,232,Patrolling AAT,NULL,FALSE,Unit,,5,"Separatist,Vehicle,Tank",{p-keyword-border-shaded}{sentinel} {sentinel-reminder}{/p},NULL,0,4,5,1,Andre Mealha,2024-10-16,,,708,0,0,,0,Sentinel,FALSE,NULL,NULL,NULL,NULL,,,,,,,
TWI,233,Hailfire Tank,NULL,FALSE,Unit,,8,"Separatist,Droid,Vehicle,Tank","{p}{keyword}Exploit 2{/keyword} {i}(While playing this card, defeat up to 2 units you control. This card costs {R2} less for each unit defeated this way.){/i}{/p}",NULL,0,7,6,1,Sebastián Guidobono,2024-08-01,,,533,0,0,,0,Exploit,FALSE,NULL,NULL,NULL,NULL,,,,,,,
TWI,234,The Invisible Hand,Imposing Flagship,TRUE,Unit,,8,"Separatist,Vehicle,Capital Ship","{p}{b}When Played:{/b} Create 4 Battle Droid tokens.{/p}

{p}{b}On Attack:{/b} Exhaust any number of friendly {trait}Separatist{/trait} units. Deal 1 damage to the defending player's base for each unit exhausted this way.{/p}",NULL,1,4,7,3,Jake Parker,2024-09-12,,,598,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,235,Battle Droid Legion,NULL,FALSE,Unit,,9,"Separatist,Droid,Trooper","{p}{exploit:1} {i}(While playing this card, defeat up to 2 units you control. This card costs {R2} less for each unit defeated this way.){/i}{/p}

{p}{b}When Defeated:{/b} Create 3 Battle Droid tokens.{/p}",NULL,0,6,5,2,Facundo Moyano,2024-09-25,,,628,0,0,,0,Exploit,FALSE,NULL,NULL,NULL,NULL,,,,,,,
TWI,236,Grievous's Wheel BIke,NULL,TRUE,Upgrade,,4,Vehicle,"{p}While playing this upgrade on General Grievous, it costs {R2} less to play.{/p}

{p}Attach to a non-{vehicle} unit.{/p}

{p}Attached unit gains {overwhelm}.{/p}",NULL,NULL,0,0,5,Jake Parker,2024-10-09,,,678,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,237,Droid Deployment,NULL,FALSE,Event,,2,Supply,{p}Create 2 Battle Droid tokens.{/p},NULL,NULL,NULL,NULL,1,Sebastián Guidobono,2024-10-09,,,677,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,238,Merciless Contest,NULL,FALSE,Event,,3,Tactic,{p}Each player chooses a non-leader unit they control. Defeat those units.{/p},NULL,NULL,NULL,NULL,1,James Daly,2024-10-09,,,679,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,239,Execute Order 66,NULL,FALSE,Event,,4,Plan,"{p}Deal 6 damage to each {trait}Jedi{/trait} unit. For each unit defeated this way, its controller creates a Clone Trooper token.{/p}",NULL,NULL,NULL,NULL,3,Borja Pindado,2024-10-21,,,719,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,240,332nd Stalwart,NULL,FALSE,Unit,,1,"Republic,Clone,Trooper",{p}{keyword}Coordinate{/keyword} - This unit gets {powerplus:1}/{hpplus:1}. {i}(Gain this ability while you control 3 or more units.){/i}{/p},NULL,0,1,2,5,Ario Murti,2024-08-01,,,528,0,0,,0,Coordinate,FALSE,NULL,NULL,NULL,NULL,,,,,,,
TWI,241,Phase I Clone Trooper,NULL,FALSE,Unit,,2,"Republic,Clone,Trooper",NULL,NULL,0,3,2,1,Ario Anindito,2024-09-18,,,638,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,242,Phase II Clone Trooper,NULL,FALSE,Unit,,3,"Republic,Clone,Trooper",{p}{ambush} {ambush-reminder}{/p},NULL,0,3,2,1,Omercan Cirit,2024-09-18,,,639,0,0,,0,Ambush,FALSE,NULL,NULL,NULL,NULL,,,,,,,
TWI,243,Republic Commando,NULL,FALSE,Unit,,3,"Republic,Clone,Trooper","{p}{coordinate} - {saboteur} {i}(Gain this keyword while you control 3 or more units. When this unit attacks, ignore Sentinel and defeat the defender's Shields.){/i}{/p}",NULL,0,2,5,1,Ario Murti,2024-09-04,,,550,0,0,,0,Coordinate,FALSE,Saboteur,TRUE,NULL,NULL,,,,,,,
TWI,244,Eta-2 Light Interceptor,NULL,FALSE,Unit,,5,"Republic,Vehicle,Fighter","{p}{restore:2} {i}(When this unit attacks, heal 2 damage from your base.){/i}{/p}",NULL,1,3,4,1,Stephen Zavala,2024-10-09,,,680,0,0,,0,Restore,FALSE,NULL,NULL,NULL,NULL,,,,,,,
TWI,245,Armored Saber Tank,NULL,FALSE,Unit,,6,"Republic,Vehicle,Tank",{p-keyword-border-shaded}{sentinel} {sentinel-reminder}{/p},NULL,0,5,5,1,Christian Papazoglakis,2024-10-22,,,727,0,0,,0,Sentinel,FALSE,NULL,NULL,NULL,NULL,,,,,,,
TWI,246,Tranquility,Inspiring Flagship,TRUE,Unit,,7,"Republic,Vehicle,Capital Ship","{p}{b}When Played:{/b} You may return a {trait}Republic{/trait} unit from your discard pile to your hand.{/p}

{p}{b}On Attack:{/b} Each of the next 3 {trait}Republic{/trait} cards you play this phase costs {R1} less.{/p}",NULL,1,7,6,3,Amad Mir,2024-09-10,,,579,0,0,,1,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,247,AT-TE Vanguard,NULL,FALSE,Unit,,8,"Republic,Vehicle,Walker","{p}{restore:3} {i}(When this unit attacks, heal 3 damage from your base.){/i}{/p}

{p}{b}When Defeated:{/b} Create 2 Clone Trooper tokens.{/p}",NULL,0,6,9,2,Eslam Aboshady,2024-10-09,,,665,0,0,,0,Restore,FALSE,NULL,NULL,NULL,NULL,,,,,,,
TWI,248,Ahsoka's Padawan Lightsaber,NULL,TRUE,Upgrade,,1,"Item,Weapon,Lightsaber","{p}Attach to a non-{vehicle} unit.{/p}

{p}{b}When Played:{/b} If attached unit is Ahsoka Tano, you may attack with a unit.{/p}",NULL,NULL,0,0,5,Arthur Mougne,2024-10-09,,,681,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,249,Heroes on Both Sides,NULL,FALSE,Event,,2,"Republic,Separatist",{p}Choose up to 1 {trait}Republic{/trait} unit and up to 1 {trait}Separatist{/trait} unit. Give each chose unit {powerplus:2}/{hpplus:2} and {saboteur} for this phase.{/p},NULL,NULL,NULL,NULL,1,Sandra Chlewińska,2024-10-22,,,765,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,250,Sword and Shield Maneuver,NULL,FALSE,Event,,2,"Jedi,Republic,Tactic","{p}Give each friendly {trooper} unit {raid:1} for this phase.{/p}

{p}Give each friendly {trait}Jedi{/trait} unit {sentinel} for this phase.{/p}",NULL,NULL,NULL,NULL,2,Tatsiana Maksimuk,2024-09-23,,,618,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,251,Drop In,NULL,FALSE,Event,,4,Supply,{p}Create 2 Clone Trooper tokens.{/p},NULL,NULL,NULL,NULL,1,Eslam Aboshady,2024-10-09,,,682,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,252,Aggrieved Parliamentarian,NULL,FALSE,Unit,,2,"Separatist,Official",{p}{b}When Played:{/b} Choose an opponent. They shuffle their discard pile and put it on the bottom of their deck.{/p},NULL,0,2,2,1,Amad Mir,2024-10-22,,,731,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,253,Headhunter Squadron,NULL,FALSE,Unit,,2,"Republic,Vehicle,Fighter",NULL,NULL,1,1,4,1,French Carlomagno,2024-10-22,,,730,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,254,Volunteer Soldier,NULL,FALSE,Unit,,3,Trooper,"{p}{raid:1} {i}(This unit get +1/+0 while attacking.){/i}{/p}

{p}If you control a {trooper} unit, this unit costs {R1} less to play.",NULL,0,2,3,1,Steve Morris,NULL,,,181,0,0,,0,Raid,FALSE,NULL,NULL,NULL,NULL,,,,,,,
TWI,255,Brain Invaders,NULL,FALSE,Unit,,4,Fringe,{p}Each leaders loses all abilities except for epic actions and can't gain abilities.{/p},NULL,0,2,4,3,David Buisan,2024-10-10,,,685,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,256,Hold-Out Blaster,NULL,FALSE,Upgrade,,1,"Item,Weapon","{p}Attach to a non-{vehicle} unit.{/p}

{p}{b}When Played:{/b} You may have attached unit deal 1 damage to a ground unit.{/p}",NULL,NULL,0,0,1,Fernando Correa,2024-10-22,,,729,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
TWI,257,Private Manufacturing,NULL,FALSE,Event,,2,Supply,"{p}Draw 2 cards. If you control no token units, put 2 cards from your hand on the bottom of your deck in any order.{/p}",NULL,NULL,NULL,NULL,2,Sebastián Guidobono,2024-10-02,,,649,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,1,Gar Saxon,Viceroy of Mandalore,TRUE,Leader,,6,"Imperial,Mandalorian,Official","{p}Each friendly upgraded unit gets {powerplus:1}/{hpplus:0}.{/p}

{p-epic-action}If you control 6 or more resources, deploy this leader.{/p}","{p}Each friendly upgraded unit gets {powerplus:1}/{hpplus:0}  and gains ""{b}When Defeated:{/b} You may return an upgrade that was attached to this unit to its owner's hand.""{/p}",0,4,7,1,Ario Murti,2024-06-06,,,427,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,2,Qi'ra,I Alone Survived,TRUE,Leader,,5,Underworld,"{p}{b}Action [{R1}, {T}]:{/b} Deal 2 damage to a friendly unit. Then, give a Shield token to it.{/p}

{p-epic-action}If you control 5 or more resources, deploy this leader.{/p}","{p}{grit} {grit-reminder}{/p}

{p}{b}When Deployed:{/b} Heal all damage from each unit. Then, deal damage to each unit equal to half its remaining HP, rounded down.{/p}",0,0,8,3,Gretel Lusky,2024-05-28,,,394,0,0,,0,Grit,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,3,Finn,This Is A Rescue,TRUE,Leader,,5,"Fringe,Trooper","{p}Action [{T}]: Defeat a friendly upgrade on a unit. If you do, give a Shield token to that unit.{/p}

{p-epic-action}If you control 5 or more resources, deploy this leader.{/p}","{p}{b}On Attack:{/b} You may defeat a friendly upgrade on a unit. If you do, give a Shield token to that unit.{/p}",0,4,6,3,Renaud Scheidt,2024-06-11,,,437,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,4,Rey,More Than A Scavenger,TRUE,Leader,,6,"Force,Fringe","{p}{b}Action [{R1}, {T}]:{/b} Give an Experience token to a unit with 2 or less power.{/p}

{p-epic-action}If you control 6 or more resources, deploy this leader.{/p}","{p}{restore:3} {i}(When this unit attacks, heal 3 damage from your base.){/i}{/p}

{p}{b}On Attack:{/b} You may give an Experience token to a unit with 2 or less power.{/p}",0,2,6,1,David Buisan,2024-05-23,,,385,0,0,,0,Restore,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,5,Hondo Ohnaka,That's Good Business,TRUE,Leader,,6,Underworld,"{p}{b}When you play a card using {smuggle}:{/b} You may exhaust this leader. If you do, give an Experience token to a unit.{/p}

{p-epic-action} If you control 6 or more resources, deploy this leader.{/p}","{p}{raid:1} {i}(This unit gets +1/+0 while attacking.){/i}{/p}

{p}{b}When you play a card using {smuggle}:{/b} You may give an Experience token to a unit.{/p}",0,3,7,1,Aitor Prieto,2024-05-16,,,367,0,0,,0,Raid,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,6,Jabba the Hutt,His High Exaltedness,TRUE,Leader,,7,"Underworld,Hutt","{p}{b}Action [{T}]:{/b} Choose a unit. For this phase, it gains: ""{bounty} - The next unit you play this phase costs {R1} less.""{/p}

{p-epic-action} If you control 7 or more resources, deploy this leader.{/p}","{p}{b}When Deployed:{/b} Another friendly unit captures an enemy non-leader unit.{/p}

{p}{b}Action [{T}]:{/b} Choose a unit. For this phase, it gains: ""{bounty} - The next unit you play this phase costs {R1} less.""{/p}",0,2,12,3,Aitor Prieto,2024-06-20,,,481,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,7,Moff Gideon,Formidable Commander,TRUE,Leader,,5,"Imperial,Official","{p}{b}Action [{T}]:{/b} Attack with a unit that costs 3 or less. If it's attacking a unit, it gets {powerplus:1}/{hpplus:0} for this attack.
{/p}
{p-epic-action}If you control 5 or more resources, deploy this leader. (Flip him, ready him, and move him to the ground arena.){/p}","{p}{overwhelm} {i}{/i}(When attacking an enemy unit, deal excess damage to the opponent's base.){/p}

{p}Each friendly unit that costs 3 or less gets {powerplus:1}/{hpplus:0} and gains {overwhelm} while attacking an enemy unit.{/p}",0,3,6,5,Eric Hibbeler,2024-04-03,,,275,0,0,,0,Overwhelm,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,8,Boba Fett,Daimyo,TRUE,Leader,,6,Underworld,"{p}{b}When you play a unit that has 1 or more {keyword}keywords{/keyword}:{/b} You may exhaust this leader. If you do, give a friendly unit {powerplus:1}/{hpplus:0} for this phase.{/p}

{p-epic-action}If you control 6 or more resources, deploy this leader.{/p}",{p}Each other friendly unit that has 1 or more {keyword}keywords{/keyword} gets {powerplus:1}/{hpplus:0}{/p},0,4,7,1,Guillaume Ospital,2024-05-09,,,327,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,9,Hunter,Outcast Sergeant,TRUE,Leader,,7,"Fringe,Clone","{p}{b}Action [{R1}, {T}]:{/b} Reveal a resource you control. If it shares a name with a friendly unique unit, return the resource to its owner's hand and put the top card of your deck into play as a resource.{/p}

{p-epic-action}If you control 7 or more resources, deploy this leader.{/p}","{p}{overwhelm}{/p}

{p}{b}On Attack:{/b} You may reveal a resource you control. If it shares a name with a friendly unique unit, return the resource to its owner's hand and put the top card of your deck into play as a resource.{/p}",0,5,8,3,Mickael Balloul,2024-05-02,,,310,0,0,,0,Overwhelm,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,10,Bossk,Hunting His Prey,TRUE,Leader,,5,"Underworld,Bounty Hunter","{p}{b}Action [{T}]:{/b} Deal 1 damage to a unit with a {bounty}. You may give it {powerplus:1}/{hpplus:0} for this phase.{/p}

{p-epic-action}If you control 5 or more resources, deploy this leader.{/p}",{p}{b}When you collect a {bounty}:{/b} You may collect that {bounty} again. Use this ability only once each round.{/p},0,4,6,1,Axel Hutt,2024-05-07,,,317,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,11,Kylo Ren,Rash and Deadly,TRUE,Leader,,4,"Force,First Order","{p}{b}Action [{T}, discard a card from your hand]:{/b} Give a unit {powerplus:2/{hpplus:0} for this phase.{/p}

{p-epic-action}If you control 4 or more resources, deploy this leader.{/p}",This unit gets -1/-0 for each card in your hand.,0,5,4,3,Guillaume Ospital,2024-05-21,,,376,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,12,Bo-Katan Kryze,Princess In Exile,TRUE,Leader,,6,Mandalorian,"{p}{b}Action [{T}]:{/b} If you attacked with a {mandalorian} unit this phase, deal 1 damage to a unit.{/p}

{p-epic-action}If you control 6 or more resources, deploy this leader.{/p}","{p}{b}On Attack:{/b} You may deal 1 damage to a unit. If you attacked with another {trait}Mandalorian{/trait} unit this phase, you may deal 1 damage to a unit.{i}(The same unit or a different unit.){/i}{/p}",0,4,7,3,David Buisan,2024-04-30,,,293,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,13,Han Solo,Worth the Risk,TRUE,Leader,,5,Underworld,"{p}{b}Action [{T}]:{/b} Play a unit from your hand. It costs {R1} less. Deal 2 damage to it.
{/p}

{p-epic-action}If you control 5 or more resources, deploy this leader.{/p}",{p}{b}Action:{/b} Play a unit from your hand. It costs {R1} less. Deal 2 damage to it.{/p},0,3,6,1,Axel Hutt,2024-06-18,,,466,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,14,Cad Bane,He Who Needs No Introduction,TRUE,Leader,,6,"Underworld,Bounty Hunter","{p}{b}When you play an Underworld card:{/b} You may exhaust this leader. If you do, an opponent chooses a unit they control. Deal 1 damage to it.{/p}

{p-epic-action}If you control 6 or more resources, deploy this leader.{/p}","{p}{raid:2} {i}(This unit gets +2/+0 while attacking.){/i}{/p}

{p}{b}When you play an {underworld} card:{/b} You may choose an opponent. They choose a unit they control. Deal 2 damage to it. Use this ability only once each round.{/p}",0,2,8,1,Marc Escachx,2024-05-30,,,403,0,0,,0,Raid,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,15,Doctor Aphra,Rapacious Archaeologist,TRUE,Leader,,5,Fringe,"{p}{b}When the regroup phase starts:{/b} Discard a card from your deck.{/p}

{p-epic-action}If you control 5 or more resources, deploy this leader.{/p}","{p}While there are 5 or more different costs among cards in your discard pile, this unit gets +3/+0.{/p}

{p}{b}When Deployed:{/b} Choose 3 cards in your discard pile with different names. If you do, return 1 of them at random to your hand.{/p}",0,2,5,3,Sandra Chlewińska,2024-06-13,,,447,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,16,Fennec Shand,Honoring the Deal,TRUE,Leader,,5,Underworld,"{p}{b}Action [{R1}, {T}]:{/b} Play a unit that costs 4 or less from your hand {i}(paying its cost){/i}. Give it {ambush} for this phase. {i}{/i}{/p}

{p-epic-action} If you control 5 or more resources, deploy this leader.{/p}","{p}{saboteur} {saboteur-reminder}{/p}

{p}{b}Action:{/b} Play a unit that costs 4 or less from your hand {i}(paying its cost){/i}. Give it {ambush} for this phase.{/p}",0,4,4,1,Axel Hutt,2024-06-04,,,419,0,0,,0,Saboteur,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,17,Lando Calrissian,With Impeccable Taste,TRUE,Leader,,4,Underworld,"{p}{b}Action [{T}]:{/b} Play a card using {smuggle}. It costs {R2} less. Defeat a resource you own and control.{/p}

{p-epic-action}If you control 4 or more resources, deploy this leader.{/p}",{p}{b}Action:{/b} Play a card using {smuggle}. It costs {R2} less. Defeat a resource you own and control. Use this ability only once each round.{/p},0,2,5,3,Eric Hibbeler,2024-05-14,,,341,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,18,The Mandalorian,Sworn to the Creed,TRUE,Leader,,6,"Mandalorian,Bounty Hunter","{p}{b}When you play an upgrade:{/b} You may exhaust this leader. If you do, exhaust an enemy unit with {hp:4} or less remaining HP.
{/p}
{p-epic-action}If you control 6 or more resources, deploy this leader. {i}(Flip him, ready him, and move him to the ground arena.){/i}{/p}",{p}{b}When you play an upgrade:{/b} You may exhaust an enemy unit with {hp:6} or less remaining HP.{/p},0,4,7,5,Eric Hibbeler,2024-04-03,,,276,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,19,Remnant Science Facility,NULL,FALSE,Base,,NULL,Nevarro,NULL,NULL,NULL,NULL,30,1,Axel Hutt,NULL,,,514,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,20,Remote Village,NULL,FALSE,Base,,NULL,Sorgan,NULL,NULL,NULL,NULL,30,1,Natcha Ngamtweerat,NULL,,,515,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,21,Maz Kanata's Castle,NULL,FALSE,Base,,NULL,Takodana,NULL,NULL,NULL,NULL,30,1,Rocío Espín,NULL,,,516,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,22,Nevarro City,NULL,FALSE,Base,,NULL,Nevarro,NULL,NULL,NULL,NULL,30,1,Roxana Karpatvogyi,NULL,,,517,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,23,Death Watch Hideout,NULL,FALSE,Base,,NULL,Concordia,NULL,NULL,NULL,NULL,30,1,Adrien Girod,NULL,,,518,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,24,Spice Mines,NULL,FALSE,Base,,NULL,Kessel,NULL,NULL,NULL,NULL,30,1,Axel Hutt,NULL,,,519,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,25,Coronet City,NULL,FALSE,Base,,NULL,Corellia,NULL,NULL,NULL,NULL,30,1,Adrien Girod,2024-06-05,,,440,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,26,Jabba's Palace,NULL,FALSE,Base,,NULL,Tatooine,NULL,NULL,NULL,NULL,30,1,Tyler Edlin,NULL,,,520,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,27,Hylobon Enforcer,NULL,FALSE,Unit,,1,Underworld,"{p}{grit} {grit-reminder}{/p}

{p}{bounty} - Draw a card. {bounty-reminder}{/p}",NULL,0,1,4,1,Joshua Carson,2024-05-09,,,331,0,0,,0,Bounty,FALSE,Grit,FALSE,NULL,NULL,,,,,,,
SHD,28,Doctor Pershing,Experimenting With Life,TRUE,Unit,,2,Imperial,"{p}{b}Action [{T}, deal 1 damage to a friendly unit]:{/b} Draw a card.{/p}",NULL,0,0,5,3,David Buisan,2024-05-13,,,339,0,0,,1,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,29,Pyke Sentinel,NULL,FALSE,Unit,,2,Underworld,{p-keyword-border-shaded}{sentinel} {i}(Units in this arena can't attack your non-Sentinel units or your base.){/i}{/p},NULL,0,2,3,1,Omercan Cirit,2024-04-24,,,288,0,0,,0,Sentinel,FALSE,NULL,NULL,NULL,NULL,,,,,,,
SHD,30,Death Trooper,NULL,FALSE,Unit,,3,"Imperial,Trooper",{p}{b}When Played:{/b} Deal 2 damage to a friendly ground unit and 2 damage to an enemy ground unit.{/p},NULL,0,3,3,5,Borja Pindado,NULL,,,98,0,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,
SHD,31,The Client,Dictated By Discretion,TRUE,Unit,,3,"Imperial,Official","{p}{shielded}{/p}

{p}{b}Action [{T}]:{/b} Choose a unit. For this phase, it gains: ""{bounty} - Heal 5 damage from a base."" {bounty-reminder}{/p}",NULL,0,2,5,2,Ash Pierce,2024-05-15,,,345,0,0,,0,Shielded,FALSE,NULL,NULL,NULL,NULL,,,,,,,
